0.26714906,-0.11874997,0.44271648,-0.35916138,0.20506167,0.026936905,0.279018,0.20168942,0.25189322,-0.3686434,0.3772918,-0.22934392,0.29511604,0.17722882,0.10583006,-0.17624618,0.24612074,0.088299036,-0.3184759,-0.22319996,-0.25101736,0.24527021,-0.10232636,0.21413489,-0.005995071,0.2290138,0.17321491,-0.42347738,0.25656348,0.37960494,-0.19064352,0.16632038,0.3971789,-0.30793583,-0.20027484,-0.048499238,-0.14378886,0.24333653,0.14673205,0.20974295,0.3380339,0.29573607,0.32202333,-0.046843477,-0.16469227,-0.40313077,-0.23258315,0.18500315,0.13000771,-0.19605295,-0.28847608,-0.22990812,-0.188292,-0.42383942,0.13829552,-0.13287699,0.24210484,-0.18981582,0.28477547,-0.13375115,-0.084796146,-0.26429072,-0.22964391,0.32751837
0.26714858,-0.11875082,0.442717,-0.35916138,0.20506135,0.026935896,0.27901813,0.20168869,0.25189227,-0.36864376,0.37729245,-0.22934465,0.29511553,0.17722881,0.10582995,-0.17624618,0.24612111,0.088298,-0.31847608,-0.22319967,-0.25101835,0.24527064,-0.10232629,0.21413434,-0.0059947497,0.22901444,0.17321496,-0.42347676,0.2565632,0.37960434,-0.19064273,0.1663204,0.3971787,-0.30793542,-0.20027441,-0.04849949,-0.14378844,0.24333607,0.14673287,0.20974286,0.338034,0.29573599,0.32202306,-0.046843942,-0.16469228,-0.40313074,-0.23258233,0.18500304,0.13000827,-0.19605249,-0.28847554,-0.229909,-0.18829268,-0.42383885,0.13829592,-0.13287586,0.24210496,-0.18981613,0.2847753,-0.13375098,-0.084795885,-0.26429024,-0.22964439,0.32751864
0.2671491,-0.11874997,0.44271648,-0.35916132,0.20506169,0.026936907,0.27901796,0.20168944,0.25189322,-0.36864346,0.3772917,-0.22934389,0.29511604,0.17722882,0.10583007,-0.17624614,0.24612074,0.088299036,-0.31847593,-0.22319996,-0.25101733,0.24527022,-0.102326356,0.21413489,-0.005995072,0.22901377,0.17321488,-0.42347738,0.25656348,0.37960497,-0.19064352,0.16632037,0.39717886,-0.3079358,-0.20027483,-0.048499234,-0.14378886,0.2433365,0.14673205,0.20974293,0.33803394,0.29573607,0.3220233,-0.046843473,-0.16469228,-0.4031308,-0.23258312,0.18500315,0.13000774,-0.1960529,-0.28847605,-0.22990812,-0.18829197,-0.42383933,0.13829552,-0.13287699,0.24210487,-0.18981585,0.28477544,-0.13375112,-0.08479613,-0.26429072,-0.22964393,0.3275184
-0.052179843,-0.22962835,0.06363237,0.33700362,0.40554938,0.5017963,0.25940728,0.503059,-0.123279124,0.5819907,0.8590057,0.52085555,0.3266548,0.31706756,-0.16263723,0.59027576,0.46485925,-0.5972479,-0.24439675,-0.08614584,-0.33208615,0.49867576,-0.08740159,0.27214202,0.58849955,0.064862676,0.38911825,-0.23024765,0.31414968,0.34424326,0.6109412,-0.19798401,0.6550764,0.20314065,-0.8636111,0.32662293,0.2507357,0.6256369,-0.21141618,0.22806013,0.13532001,0.18282895,0.5313575,-0.05934229,0.83265007,0.14873624,-0.41379344,0.39577565,-0.23369056,0.11062621,0.23702404,-0.24169877,-0.39167383,0.19295825,0.639857,-0.5661396,0.16769782,-0.11270125,-0.14691755,0.30551404,-0.9483466,-0.16579068,-0.34733996,0.03979747
0.28245604,-0.111182764,0.44140348,-0.3645259,0.18769988,0.044195704,0.28666848,0.19754471,0.25871277,-0.37140086,0.38793865,-0.2302301,0.3017108,0.17743485,0.1194835,-0.18169695,0.24547276,0.083657935,-0.32354274,-0.22462736,-0.25709137,0.24344477,-0.095611006,0.21944399,-0.021979533,0.23222582,0.17807508,-0.43800643,0.26167804,0.3899936,-0.19864535,0.17493322,0.39693657,-0.31603372,-0.20147648,-0.06536662,-0.1549221,0.24781926,0.17029631,0.20865138,0.34262082,0.30000216,0.34203184,-0.034039065,-0.17582616,-0.4084473,-0.2257609,0.19462366,0.11989017,-0.19611654,-0.30228642,-0.23549855,-0.18364668,-0.42673802,0.13010092,-0.15571037,0.24110427,-0.19135338,0.2892424,-0.14128447,-0.092349835,-0.26934984,-0.23476347,0.33362216
0.2671486,-0.11875082,0.442717,-0.35916138,0.20506133,0.026935898,0.27901813,0.20168869,0.25189227,-0.36864376,0.37729242,-0.22934467,0.29511553,0.1772288,0.10582995,-0.17624618,0.24612111,0.08829799,-0.3184761,-0.22319965,-0.25101832,0.24527061,-0.10232628,0.21413435,-0.0059947497,0.22901441,0.17321496,-0.42347673,0.25656322,0.37960428,-0.19064273,0.16632041,0.39717874,-0.30793542,-0.20027436,-0.04849949,-0.14378846,0.24333608,0.14673285,0.20974287,0.338034,0.29573599,0.3220231,-0.04684395,-0.1646923,-0.4031307,-0.23258233,0.18500307,0.13000827,-0.1960525,-0.28847557,-0.22990897,-0.18829268,-0.42383885,0.13829592,-0.13287584,0.24210502,-0.18981613,0.28477526,-0.13375098,-0.08479588,-0.26429027,-0.2296444,0.3275186
0.2566367,-0.12368195,0.4434162,-0.347799,0.21406393,0.0147638265,0.2614067,0.1961866,0.24564204,-0.38257217,0.3688424,-0.23373592,0.28116617,0.185095,0.08358989,-0.17205827,0.24866356,0.06957109,-0.3178492,-0.22459896,-0.2507739,0.23341064,-0.10354051,0.2136137,0.005764766,0.22357498,0.17699838,-0.4143523,0.254111,0.368637,-0.1769564,0.16937402,0.39236918,-0.3040462,-0.20519072,-0.044614367,-0.13725181,0.24875048,0.13866656,0.19306695,0.32548293,0.28892002,0.29831672,-0.037434764,-0.15937982,-0.39437446,-0.20408668,0.19302863,0.13285474,-0.18788083,-0.28127787,-0.22913606,-0.18151134,-0.41582423,0.15050593,-0.122577436,0.22963297,-0.1928933,0.28309032,-0.12717837,-0.078078315,-0.24485515,-0.23586611,0.31798193
0.20578662,-0.07543537,0.23806018,-0.6387071,0.011175156,-0.7518724,-0.20521662,-0.15757853,-1.7615799,0.2968919,0.28700382,-0.13928318,1.137993,0.8460933,-0.22813925,0.52165437,0.8027561,0.050213814,-0.044948034,-0.09509453,0.47293264,-0.17490262,-0.68186605,-1.0750687,-0.8997437,0.60889304,1.9847946,0.25378072,-0.26957452,-0.39988095,0.6383339,-0.29174665,0.35751933,-0.32951123,0.8262035,-0.6653532,-0.42888013,0.64222604,-0.59630156,0.12597045,-0.4281318,0.32435274,-0.86899614,1.0021541,0.2729926,-0.17321569,-0.76600033,0.20302424,-0.7516892,-0.6061517,0.83960485,-0.1125642,0.94541633,-1.0008044,0.49766666,-0.44417834,-0.29503548,0.16650322,0.10359123,0.58013886,-0.41149768,-0.8901057,0.6601554,0.49875695
0.088558644,-0.030759111,-0.32158637,0.22236909,-0.13219985,0.04788848,-0.0479585,0.3635538,0.49216434,-0.44182077,0.12919973,0.8359715,0.23880188,0.2584154,-0.34003747,0.049780674,0.52423775,-0.57929146,-0.5370111,0.11025199,0.18809724,-0.5549319,-0.5939118,0.57309914,-0.55666924,-0.47828758,0.14437583,-0.25585878,-0.73375165,-0.30499035,0.3675068,-0.16128565,0.2620491,0.38616958,-0.2096673,0.65798485,-0.21944854,-0.08709039,-0.13291149,0.837042,0.04943429,-0.1769634,0.25102472,0.20393676,0.29782557,-0.3155522,-0.77481997,0.5826024,0.7686869,0.033663183,-0.68387884,-0.19748352,0.8571118,-0.040200144,0.8600617,0.02463758,0.39974022,0.44606322,-0.14357688,0.72732854,-0.013118684,-0.3406284,-0.28325632,-0.2584833
0.2671486,-0.118750624,0.44271666,-0.35916132,0.20506153,0.02693622,0.27901793,0.20168908,0.25189248,-0.3686436,0.37729213,-0.22934419,0.29511544,0.17722869,0.10582987,-0.176246,0.2461209,0.088298306,-0.31847605,-0.2231996,-0.25101805,0.2452707,-0.102326214,0.21413442,-0.0059947562,0.22901413,0.17321491,-0.4234771,0.25656325,0.37960425,-0.19064283,0.16632015,0.39717883,-0.30793574,-0.20027469,-0.048499182,-0.14378849,0.24333632,0.14673235,0.2097428,0.33803385,0.2957358,0.3220229,-0.046843734,-0.16469215,-0.40313077,-0.23258254,0.18500319,0.1300079,-0.19605249,-0.28847557,-0.22990876,-0.18829252,-0.4238392,0.13829604,-0.13287601,0.24210504,-0.18981579,0.28477532,-0.13375084,-0.084796116,-0.26429048,-0.2296444,0.32751873
0.19139794,-0.16046791,0.45687672,-0.27541476,0.27215594,-0.06808957,0.14434856,0.16122675,0.20405662,-0.4926239,0.32239366,-0.26599285,0.188439,0.25028965,-0.0720656,-0.1468535,0.27277976,-0.064947754,-0.32260567,-0.24161382,-0.25986475,0.15033968,-0.11336823,0.21713114,0.084472604,0.18759117,0.20718208,-0.36907393,0.23678543,0.30649716,-0.08494366,0.19521868,0.36753112,-0.28402308,-0.24387032,-0.024437582,-0.10262677,0.29366985,0.09317006,0.07966112,0.24499455,0.24363722,0.14186898,0.03678234,-0.12666696,-0.34016997,-0.004580088,0.26229268,0.14538184,-0.12911554,-0.23934686,-0.23313466,-0.13870868,-0.36835277,0.23872384,-0.062476333,0.14690506,-0.2205404,0.28013226,-0.08320987,-0.037984233,-0.11618836,-0.2886737,0.2604174
0.26714823,-0.118751034,0.44271675,-0.35916117,0.20506133,0.026935652,0.27901742,0.20168865,0.25189194,-0.3686439,0.3772924,-0.22934431,0.2951147,0.17722863,0.10582956,-0.17624584,0.24612086,0.08829745,-0.3184761,-0.22319935,-0.2510184,0.24527094,-0.102326185,0.214134,-0.005994652,0.22901437,0.17321484,-0.42347664,0.25656304,0.37960348,-0.19064192,0.16632012,0.39717856,-0.3079356,-0.2002747,-0.04849918,-0.14378814,0.24333625,0.14673242,0.20974243,0.3380337,0.29573557,0.32202232,-0.046843912,-0.164692,-0.40313062,-0.2325817,0.18500322,0.13000801,-0.19605222,-0.288475,-0.22990921,-0.18829279,-0.42383903,0.1382963,-0.1328752,0.24210495,-0.18981573,0.28477508,-0.13375051,-0.08479582,-0.26428998,-0.22964479,0.3275188
0.02299036,-0.079926625,-0.31620842,0.41024268,-0.20636168,0.11804498,0.23790997,0.32180378,-0.13936672,-0.22549537,0.50419134,-0.07220268,0.07371225,0.5429499,-0.110288024,0.5310262,0.22006172,-0.3896257,0.0042608604,0.16381116,-0.58344865,0.02381292,-0.33195978,0.28408858,0.1980373,-0.019917272,0.1206809,0.044008,-0.25607905,0.1036181,0.7064527,-0.20247042,0.4911447,-0.47143495,-0.22318928,0.65285903,-0.18184277,-0.13371399,-0.53523445,-0.1754548,-0.16244875,0.106236756,0.46175557,-0.12065296,0.40585166,0.06354143,-0.43200994,-0.19039609,-0.13951142,0.39120328,0.16797003,-0.14275399,-0.14466065,0.17436087,0.2901071,-0.70161355,-0.31587148,-0.32898512,0.7643279,0.8966309,-0.43039575,-0.31287616,0.2837882,0.046013564
0.61976963,-0.008554652,0.78690094,-0.73908657,0.06064801,0.14273232,1.1420376,1.0875131,0.25080523,-0.101964265,0.24737106,0.078175485,0.27577096,0.23227036,-0.1342873,0.13968551,-0.3074838,-0.71305084,0.6563425,-0.1405527,0.41728663,0.66077197,-0.5700516,0.4113988,0.017684042,0.40802252,0.36822453,0.2705393,0.014243979,0.13104682,-0.07315549,-0.52732253,0.6629499,0.13196321,0.5000893,-0.11869544,0.13937438,-0.8172874,-0.76976776,-0.26328495,-0.0035846531,-1.0733043,-0.80103064,0.2498808,-0.15442587,-0.36234444,0.45202866,0.04271394,-0.016496666,0.03333597,0.080936775,0.72333646,0.6506049,0.24586692,-0.32390982,-0.30151954,0.2375418,0.5689318,-0.33119237,0.46957514,0.15694633,-0.263488,-0.8603591,-0.069447756
0.5985825,0.072812125,-0.081418395,-0.2972506,-0.3621261,0.21591774,-0.15593205,-0.28785938,-0.10926397,-0.5860951,-0.07182886,-0.043203074,-0.010467231,0.4354433,0.16314761,-0.51854175,-0.010608226,0.22259973,-0.62382615,-0.58811194,-0.5103457,0.2549243,-0.1145173,-0.1342334,-0.080897,0.26323628,-0.20320794,-0.21585952,0.1452679,-0.51562697,0.13747355,-0.32361662,-0.56768227,-0.5173534,-0.4382813,0.27642155,0.22159874,-0.13647318,-0.68984103,0.5392525,0.42647415,-0.44405475,0.039700925,0.38697356,0.014494032,-0.17260846,-0.07039243,-0.6302192,-0.19117332,-0.08344429,-0.04147403,0.53485256,-0.16720042,-0.34812462,0.38886392,-1.0498741,-0.46145117,-0.005971756,0.6414064,0.283839,-0.9833736,0.24136452,-0.26456475,-0.18896887
0.2671493,-0.11874988,0.44271624,-0.3591612,0.20506191,0.026937418,0.27901796,0.2016894,0.25189355,-0.3686434,0.3772915,-0.2293438,0.29511607,0.17722893,0.10582999,-0.17624602,0.24612072,0.088299,-0.31847578,-0.22320017,-0.25101686,0.24526997,-0.102326274,0.21413517,-0.005995029,0.22901359,0.17321526,-0.42347732,0.2565638,0.3796052,-0.19064379,0.16632055,0.39717895,-0.30793583,-0.20027506,-0.04849934,-0.14378898,0.2433368,0.14673196,0.2097429,0.3380339,0.29573596,0.3220235,-0.04684308,-0.16469228,-0.40313062,-0.2325831,0.18500316,0.13000785,-0.19605292,-0.2884763,-0.22990766,-0.1882915,-0.42383966,0.1382955,-0.1328773,0.24210452,-0.18981603,0.28477553,-0.13375136,-0.08479621,-0.2642906,-0.22964366,0.32751805
0.26714897,-0.11875017,0.44271648,-0.35916123,0.20506166,0.026936725,0.27901778,0.20168927,0.25189304,-0.36864355,0.37729177,-0.22934401,0.29511574,0.17722873,0.10582982,-0.17624605,0.24612083,0.088298574,-0.31847587,-0.22319986,-0.2510174,0.24527027,-0.10232627,0.21413481,-0.0059948545,0.22901385,0.17321512,-0.42347714,0.25656348,0.37960455,-0.19064315,0.16632037,0.39717883,-0.30793577,-0.20027487,-0.048499305,-0.14378865,0.2433366,0.14673205,0.20974268,0.3380338,0.29573599,0.32202312,-0.046843473,-0.16469222,-0.40313065,-0.23258263,0.18500322,0.13000791,-0.19605272,-0.28847584,-0.22990823,-0.18829194,-0.42383927,0.13829578,-0.13287665,0.24210463,-0.18981586,0.2847754,-0.13375112,-0.08479602,-0.26429036,-0.22964412,0.32751828
0.26714906,-0.11874997,0.4427165,-0.35916132,0.20506166,0.02693691,0.27901798,0.20168942,0.2518932,-0.36864343,0.37729174,-0.22934389,0.29511604,0.17722881,0.10583005,-0.17624617,0.24612074,0.08829904,-0.3184759,-0.22319998,-0.25101733,0.24527021,-0.10232634,0.21413489,-0.00599507,0.22901377,0.1732149,-0.4234774,0.25656345,0.37960494,-0.19064353,0.16632037,0.3971789,-0.3079359,-0.20027484,-0.04849924,-0.14378886,0.24333648,0.14673205,0.20974296,0.33803394,0.29573613,0.32202333,-0.046843473,-0.16469227,-0.40313074,-0.23258314,0.18500313,0.13000773,-0.19605291,-0.28847605,-0.22990812,-0.18829194,-0.4238394,0.1382955,-0.13287698,0.24210484,-0.18981585,0.28477547,-0.13375114,-0.08479613,-0.26429072,-0.22964388,0.32751837
